ONS.ID,Constituency,Nation,Region,2010.winner,2015.winner,2017.winner,2019.winner,Result.,Runner.up,Majority.2017,Majority.simple,Con.2019,Lab.2019,LDem.2019,Brex.2019,Grn.2019,SNP.2019,PC.2019,UKIP.2019,DUP.2019,SF.2019,SDLP.2019,UUP.2019,Alli.2019,Ind.2019,Oth...Ind,Oth...Ind.1,Turnout.2019,Turnout.2017,Turnout.2015,Turnout.2010,Winner.pct.2019,Runner.up.pct.2019,Con.pct.2019,Lab.pct.2019,LDem.pct.2019,Brex.pct.2019,Grn.pct.2019,SNP.pct.2019,PC.pct.2019,UKIP.pct.2019,DUP.pct.2019,SF.pct.2019,SDLP.pct.2019,UUP.pct.2019,Alli.pct.2019,Ind.pct.2019,Oth...Ind.2,Oth...Ind.3,Con.pct.change.2019,Lab.pct.change.2019,LDem.pct.change.2019,Brex.pct.change.2019,Grn.pct.change.2019,SNP.pct.change.2019,PC.pct.change.2019,UKIP.pct.change.2019,DUP.pct.change.2019,SF.pct.change.2019,SDLP.pct.change.2019,UUP.pct.change.2019,Alli.pct.change.2019,Ind.pct.change.2019,Oth...Ind.4,Oth...Ind.5,1st.place.2017,2nd.place.2017,Con.2017,Lab.2017,LDem.2017,Grn.2017,SNP.2017,PC.2017,UKIP.2017,DUP.2017,SF.2017,SDLP.2017,UUP.2017,Alli.2017,Oth.2017,Con.2015,Lab.2015,LDem.2015,Grn.2015,SNP.2015,PC.2015,UKIP.2015,Oth.2015,leave.vote.pct.2016,pct.18.29,pct.30.44 ,pct.45.64 ,pct.65plus ,born.in.EU.pct ,no.qualifications.pct ,with.degree.pct ,fulltime.students.pct ,student.households.pct ,pct.hhs.2plus.deprivational.indicators ,White.pct ,Mixed.pct ,Indian.pct ,Pakistani.pct ,Bangladeshi.pct ,Chinese.pct ,Other Asian.pct ,Black.pct ,Arab.pct ,Other.pct ,Christian.pct ,Buddhist.pct ,Hindu.pct ,Jewish.pct ,Muslim.pct ,Sikh.pct ,No.religion.pct ,pct.agriculture ,pct.mining ,pct.manufacturing,pct.construction ,pct.wholesale ,pct.transport ,pct.accommodation ,pct.communication ,pct.finance ,pct.real.estate ,pct.professionals ,pct.education ,pct.social work
E14000549,Battersea,ENG,LDN,Con,Con,Lab,Lab,hold,Con,4.4,9.5,21622,27290,9150,386,1529,0,0,0,0,0,0,0,0,0,0,0,75.6,71,67.1,65.7,45.5,36.1,36.1,45.5,15.3,0.6,2.5,0,0,0,0,0,0,0,0,0,0,0,-5.4,-0.4,7.3,0.6,0.9,0,0,-0.6,0,0,0,0,0,0,0,0,Lab,Con,41.5,45.9,8,1.6,NA,NA,0.6,NA,NA,NA,NA,NA,2.3,52.4,36.8,4.4,3.3,NA,NA,3.1,NA,23,27,31.8,16.8,7.9,21.7,10.7,51.1,7,0.5,18.7,73.5,5.1,1.8,1.2,0.4,1.3,2.4,12.2,0.8,1.3,55.1,0.8,1.1,0.5,5.5,0.2,28.4,0,0.3,2.3,3.5,9.6,2.8,5.5,9.1,12.8,2.7,19.1,7.2,8.1
E14000550,Beaconsfield,ENG,SE,Con,Con,Con,Con,hold,Ind,43.9,56.1,32477,5756,0,0,2033,0,0,0,0,0,0,0,0,17602,0,0,74.5,72.3,69.6,70,56.1,NA,56.1,9.9,0,0,3.5,0,0,0,0,0,0,0,0,30.4,0,0,-9.2,-11.5,-7.9,0,1,0,0,-2.9,0,0,0,0,0,0,0,0,Con,Lab,65.3,21.4,7.9,2.5,NA,NA,2.9,NA,NA,NA,NA,NA,NA,63.2,11.4,7.4,4.2,NA,NA,13.8,NA,49.3,11.4,19.4,28.2,19.7,7.7,16.5,24.8,6.4,0.1,15.1,87.6,2.3,5,1.2,0.2,0.6,1.4,1,0.2,0.6,63,0.4,1.9,0.4,2,3.2,21.8,0.3,0.3,8.1,7.8,15.1,5.3,4.8,8.9,3.7,1.8,10.5,9.1,8.9
E14000551,Beckenham,ENG,LDN,Con,Con,Con,Con,hold,Lab,29.2,28.2,27282,13024,8194,0,2055,0,0,0,0,0,0,0,0,0,0,0,73.6,76,72.4,72,54,25.8,54,25.8,16.2,0,4.1,0,0,0,0,0,0,0,0,0,0,0,-5.3,-4.3,8.3,0,1.4,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,59.3,30.1,7.9,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.3,19.4,6.9,3.8,NA,NA,12.5,NA,47.5,12.5,20.6,27.6,18,7.6,15.6,23.2,6.9,0,16.1,86.7,3.5,2.1,0.3,0.3,0.9,1.5,3.8,0.3,0.7,62,0.5,1.7,0.4,2.2,0.2,25,0.1,0.1,3.2,8.3,11.7,3.6,3.1,6,11,2.1,10.5,10.9,10.7
E14000552,Bedford,ENG,EAST,Con,Con,Lab,Lab,hold,Con,1.6,0.3,20346,20491,4608,896,960,0,0,0,0,0,0,0,0,0,0,0,66.1,67.5,66.5,65.8,43.3,43,43,43.3,9.7,1.9,2,0,0,0,0,0,0,0,0,0,0,0,-2.2,-3.5,3.8,1.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,45.2,46.8,5.9,2.1,NA,NA,0,NA,NA,NA,NA,NA,NA,42.6,40.2,4.2,3.1,NA,NA,9.6,0.3,53.7,17.6,21.5,23.4,14.8,17.7,22.4,15.4,10.3,0.8,25.9,74.4,4,6.6,3,3,0.7,2,5.2,0.3,0.6,56.1,0.4,2,0.1,7.9,2.5,23.2,0.3,0,8.7,6.9,18,6.2,5.2,3.6,2.4,1.2,5.8,11,13.3
N06000001,Belfast East,NI,NI,,,DUP,DUP,hold,Alli,NA,NA,0,0,0,0,0,0,0,0,20874,0,0,2516,19055,0,0,0,64.1,67.5,NA,NA,49.2,NA,0,0,0,0,0,0,0,0,49.2,0,0,5.9,44.9,0,0,0,-1,0,0,0,-1.3,0,0,0,-6.6,-2.1,-0.4,2.6,8.9,0,0,0,DUP,Alliance,1,NA,NA,1.3,NA,NA,NA,55.8,2.1,0.4,3.3,36,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N06000002,Belfast North,NI,NI,,,DUP,SF,gain,DUP,NA,NA,0,0,0,0,0,0,0,0,21135,23078,0,0,4824,0,0,0,67.9,67.3,NA,NA,47.1,NA,0,0,0,0,0,0,0,0,43.1,47.1,0,0,9.8,0,0,0,0,0,0,0,-1.4,0,0,0,-3.1,5.4,-4.5,0,4.4,0,0,0,DUP,SF,NA,NA,NA,1.4,NA,NA,NA,46.2,41.7,4.5,NA,5.4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N06000003,Belfast South,NI,NI,,,DUP,SDLP,gain,DUP,NA,NA,0,0,0,0,0,0,0,0,11678,0,27079,1259,6786,550,0,0,67.7,66.1,NA,NA,57.2,NA,0,0,0,0,0,0,0,0,24.7,0,57.2,2.7,14.3,1.2,0,0,-0.6,0,0,0,-5.1,0,0,0,-5.7,-16.3,31.3,-0.8,-3.9,0,0,0,DUP,SDLP,0.6,NA,NA,5.1,NA,NA,NA,30.4,16.3,25.9,3.5,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N06000004,Belfast West,NI,NI,,,SF,SF,hold,Oth,NA,NA,0,0,0,0,0,0,0,0,5220,20866,2985,0,1882,1635,0,6194,59.1,65.1,NA,NA,53.8,NA,0,0,0,0,0,0,0,0,13.5,53.8,7.7,0,4.9,4.2,0,16,0,0,0,0,0,0,0,0,0.1,-12.9,0.7,0,3.1,0,0,0,SF,DUP,NA,NA,NA,NA,NA,NA,NA,13.4,66.7,7,NA,1.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E14000553,Bermondsey and Old Southwark,ENG,LDN,LDem,Lab,Lab,Lab,hold,LDem,22.1,27.5,9678,31723,15597,1617,0,0,0,0,0,0,0,0,0,0,0,0,62.8,67,63.8,57.5,54.1,26.6,16.5,54.1,26.6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.9,-4.5,2.8,-1.1,0,0,-1.4,0,0,0,0,0,0,0,0,Lab,LD,13,53.2,31.1,1.1,NA,NA,1.4,NA,NA,NA,NA,NA,0.2,11.8,43.1,34.3,3.9,NA,NA,6.3,0.6,27,30.3,28.1,17.8,7,22.5,15.8,38.6,16.6,2.3,27.6,58.5,5.7,2.7,0.6,1.7,4.1,3.1,20.2,1.1,2.5,51.3,1.5,1.8,0.4,8.5,0.3,27.7,0,0.1,2,3.8,9.7,3.8,8.6,7.3,12.3,1.5,14.4,8,10.1
E14000554,Berwick-Upon-Tweed,ENG,NE,LDem,Con,Con,Con,hold,Lab,27.9,35.2,23947,9112,7656,0,1394,0,0,0,0,0,0,0,0,0,0,0,70.3,71.8,69.6,67,56.9,21.6,56.9,21.6,18.2,0,3.3,0,0,0,0,0,0,0,0,0,0,0,4.4,-3,-2.9,0,1.4,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,52.5,24.6,21.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1,14.9,28.9,3.7,NA,NA,11.2,0.2,55.6,11.7,16.7,31.6,22.2,3,24,13.8,4.8,0,22.8,98.7,0.5,0.2,0.1,0.1,0.1,0.1,0.2,0,0.1,70.4,0.2,0,0,0.3,0.1,21.6,5.3,0.7,7.6,8.4,14.9,3.7,8.1,1.7,1.6,1.5,5.1,8.4,13.4
S14000008,"Berwickshire, Roxburgh and Selkirk",SCO,SCO,LDem,SNP,Con,Con,hold,SNP,21.1,9.7,25747,2513,4287,0,0,20599,0,0,0,0,0,0,0,0,0,0,71.3,71.5,74.2,66.4,48.4,38.8,48.4,4.7,8.1,0,0,38.8,0,0,0,0,0,0,0,0,0,0,-5.5,-3.9,3.4,0,0,6,0,0,0,0,0,0,0,0,0,0,Con,SNP,53.9,8.6,4.7,NA,32.8,NA,NA,NA,NA,NA,NA,NA,NA,36,4.9,18.7,1.1,36.6,NA,2.4,0.2,43.2,11.5,17.8,30.6,21.1,5.3,29.2,NA,5.6,0.3,NA,98.7,0,0.2,0.1,0,0.2,0.2,NA,0.1,0.1,53.9,0.2,0.1,0,0.2,0,37.3,9,0.2,8.6,8.8,15.2,3.5,5.4,1.6,2,1.7,4.1,7.5,16
E14000555,Bethnal Green and Bow,ENG,LDN,Lab,Lab,Lab,Lab,hold,Con,59.1,62,6528,44052,5892,1081,2570,0,0,0,0,0,0,0,0,0,0,439,68.7,69.5,63.9,62.4,72.7,10.8,10.8,72.7,9.7,1.8,4.2,0,0,0,0,0,0,0,0,0,0,0.7,-1.9,0.9,4.7,1.8,1.7,0,0,-1.5,0,0,0,0,0,0,0,0,Lab,Con,12.7,71.8,5,2.5,NA,NA,1.5,NA,NA,NA,NA,NA,6.5,15.2,61.2,4.5,9.3,NA,NA,6.1,3.7,30.9,33,25.9,13.8,6.9,18,20.8,35.4,17.1,2.4,33.9,47,4.2,1.8,1,33.4,1.8,2,6.6,1,1.3,25,0.9,0.9,0.7,35.4,0.3,21.2,0,0.1,2.3,2.8,11.9,3.6,10.2,8.5,9.4,1.6,14.4,10.2,9.2
E14000556,Beverley and Holderness,ENG,YH,Con,Con,Con,Con,hold,Lab,25.2,38.2,33250,12802,4671,0,1378,0,0,0,0,0,0,0,0,0,0,1441,67.2,69,65.2,66.8,62.1,23.9,62.1,23.9,8.7,0,2.6,0,0,0,0,0,0,0,0,0,0,2.7,3.7,-9.3,3.7,0,1.3,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,58.4,33.2,5,1.3,NA,NA,NA,NA,NA,NA,NA,NA,2.1,48.1,25,5.5,3.4,NA,NA,16.7,1.2,58.8,11.1,17.8,30.8,21,2.7,22.5,14.3,6.2,0.1,20.4,98.5,0.6,0.2,0.1,0,0.2,0.3,0.1,0.1,0.1,67.3,0.2,0.1,0.1,0.2,0,24.2,2.8,0.4,10.4,8.6,14.6,4.4,5.1,1.8,1.7,1,5.1,11.7,14
E14000557,Bexhill and Battle,ENG,SE,Con,Con,Con,Con,hold,Lab,37.3,44.1,37590,11531,7280,0,2692,0,0,0,0,0,0,0,0,0,0,0,72.1,73.1,70.1,68.9,63.6,19.5,63.6,19.5,12.3,0,4.6,0,0,0,0,0,0,0,0,0,0,0,1.6,-5.2,4.8,0,2.2,0,0,-3.4,0,0,0,0,0,0,0,0,Con,Lab,62,24.7,7.5,2.4,NA,NA,3.4,NA,NA,NA,NA,NA,NA,54.8,14.1,7.6,5.1,NA,NA,18.4,NA,57.7,9.9,15.2,28.9,26.9,4.1,23.4,12.9,5.8,0,22.8,97.2,1.1,0.3,0,0.1,0.2,0.5,0.3,0.1,0.1,64.6,0.3,0.2,0.2,0.5,0,25.6,1.7,0.1,6,10.3,15.1,3.8,4.7,3,4.9,1.7,6.7,10,15.3
E14000558,Bexleyheath and Crayford,ENG,LDN,Con,Con,Con,Con,hold,Lab,20.1,30.3,25856,12753,2819,0,1298,0,0,0,0,0,0,0,0,0,0,520,66.1,69.2,67.4,66.5,59.8,29.5,59.8,29.5,6.5,0,3,0,0,0,0,0,0,0,0,0,0,1.2,4.2,-6,3.8,0,1.7,0,0,-4.3,0,0,0,0,0,0,0,0,Con,Lab,55.6,35.5,2.7,1.3,NA,NA,4.3,NA,NA,NA,NA,NA,0.6,47.3,26.2,3,2.2,NA,NA,21,0.3,65,14.5,20.6,25.3,15.9,5.2,23.8,11.3,7.8,0.1,24.8,84.1,2.1,2.9,0.3,0.3,1,1.8,6.9,0.1,0.6,61.5,0.6,1.6,0.1,2.1,1.6,25.2,0.1,0.1,4.9,11,14.8,6.4,3.8,3.8,7.5,1.7,7.1,9.4,10.7
E14000559,Birkenhead,ENG,NW,Lab,Lab,Lab,Lab,hold,Ind,58.5,41.8,5540,24990,1620,1489,1405,0,0,0,0,0,0,0,0,7285,0,0,66.4,67.7,62.7,56.3,59,NA,13.1,59,3.8,3.5,3.3,0,0,0,0,0,0,0,0,17.2,0,0,-5.3,-17.9,1.2,3.5,1.1,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,18.4,76.9,2.6,2.2,NA,NA,0,NA,NA,NA,NA,NA,NA,14.9,67.6,3.6,4.2,NA,NA,9.8,NA,51.8,15.7,19.9,26,15.7,3.3,27.8,10.9,6.9,0,34.4,95.8,1.2,0.7,0.1,0.7,0.8,0.4,0.2,0.1,0.1,68.3,0.3,0.2,0.1,1,0.1,23,0.1,0.1,10.3,7.2,15.2,5,5.4,2.1,2.9,1.6,5.4,8.7,17.4
E14000560,"Birmingham, Edgbaston",ENG,WM,Lab,Lab,Lab,Lab,hold,Con,15.8,13.3,15603,21217,3349,1047,1112,0,0,0,0,0,0,0,0,0,0,0,61.5,64,63,60.6,50.1,36.9,36.9,50.1,7.9,2.5,2.6,0,0,0,0,0,0,0,0,0,0,0,-2.6,-5.2,4.3,2.5,1.3,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,39.5,55.3,3.6,1.3,NA,NA,0,NA,NA,NA,NA,NA,0.4,38.3,44.8,2.9,3.3,NA,NA,10.1,0.6,43.2,23.6,20.7,21.3,13.8,7.7,21.9,24.2,18.2,1.5,28.2,68.7,5.2,7.9,3,0.5,2,3,7.7,0.8,1.3,52.4,0.6,3,0.5,7,4.3,24.7,0.1,0,6.8,5,12.9,3.6,6.2,3.2,4,1.8,7.4,13.8,19.9
E14000561,"Birmingham, Erdington",ENG,WM,Lab,Lab,Lab,Lab,hold,Con,19.6,10.2,14119,17720,1301,1441,648,0,0,0,0,0,0,0,0,0,0,0,53.3,57.2,53.3,53.5,50.3,40.1,40.1,50.3,3.7,4.1,1.8,0,0,0,0,0,0,0,0,0,0,0,1.7,-7.7,1.7,4.1,0.2,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,38.4,58,2,1.6,NA,NA,0,NA,NA,NA,NA,NA,NA,30.8,45.6,2.8,2.7,NA,NA,17.4,0.6,57.5,17.2,20.7,22.9,14.2,8.5,33.6,10,8.7,0.3,37.6,73.1,5.6,2.6,4.8,0.9,0.8,1.3,10.2,0.2,0.5,57.5,0.4,1,0.1,7.8,1,24.9,0.1,0,11.2,7.4,17.8,6.5,5.7,2.6,3.1,1.3,4.2,10,14.2
E14000562,"Birmingham, Hall Green",ENG,WM,Lab,Lab,Lab,Lab,hold,Con,62.5,53.9,7381,35889,3673,877,818,0,0,0,0,0,0,0,0,4273,0,0,65.9,69.4,61.6,63.6,67.8,13.9,13.9,67.8,6.9,1.7,1.5,0,0,0,0,0,0,0,0,8.1,0,0,-1.2,-9.8,1.1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,15.1,77.6,5.8,1.5,NA,NA,0,NA,NA,NA,NA,NA,NA,17.7,59.8,11.6,4.7,NA,NA,4.5,1.7,43.3,19.3,21.9,19.4,11,6.2,27.6,20.4,12.4,0.5,34,35.5,3.9,8,32.5,4.1,0.7,4.2,6.1,3.7,1.3,26.6,0.4,3.4,0.3,46.6,3.6,12.7,0.1,0,7.9,5.1,15.9,6.1,6.1,3.8,4.2,1.5,6.5,14.4,13.2
E14000563,"Birmingham, Hodge Hill",ENG,WM,Lab,Lab,Lab,Lab,hold,Con,66.9,63.7,6742,35397,760,1519,328,0,0,0,0,0,0,0,0,0,0,257,57.5,61.3,54.5,56.6,78.7,15,15,78.7,1.7,3.4,0.7,0,0,0,0,0,0,0,0,0,0,0.6,0.8,-2.4,0,3.4,-0.1,0,0,-2.2,0,0,0,0,0,0,0,0,Lab,Con,14.2,81.1,1.7,0.8,NA,NA,2.2,NA,NA,NA,NA,NA,NA,11.5,68.4,6.4,2,NA,NA,11.3,0.4,57.6,18.1,20.9,16.7,10.5,5.9,39.2,7.5,12.2,0.2,44,35.7,4.1,1.8,37.8,4.8,0.3,5,8.4,1.1,0.9,29.4,0.2,0.4,0.1,52.1,0.6,11.2,0.1,0,11.1,5.3,19,9.9,7.1,2.1,3.1,1.2,3.3,10.2,12.8
E14000564,"Birmingham, Ladywood",ENG,WM,Lab,Lab,Lab,Lab,hold,Con,69.5,67.9,4773,33355,2228,831,931,0,0,0,0,0,0,0,0,0,0,0,56.2,59,52.7,48.7,79.2,11.3,11.3,79.2,5.3,2,2.2,0,0,0,0,0,0,0,0,0,0,0,-1.9,-3.5,2.5,2,0.9,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,13.2,82.7,2.8,1.3,NA,NA,0,NA,NA,NA,NA,NA,NA,12.7,73.6,3.8,4.2,NA,NA,5,0.6,41.1,30.7,22.1,14.2,7,11.4,26.3,19.7,23.3,3,37.1,27.3,5.9,10.1,15.4,7.3,3.5,4.2,22.6,1.6,2,32.5,0.9,3.3,0.1,35.2,4.3,15.8,0.1,0,7.4,3.3,15.4,5.5,10.7,3.5,4.6,1.4,7.3,10.6,13.7
E14000565,"Birmingham, Northfield",ENG,WM,Lab,Lab,Lab,Con,gain,Lab,10.5,3.8,19957,18317,1961,1655,954,0,0,254,0,0,0,0,0,0,0,0,58.5,61.3,59.4,58.6,46.3,42.5,46.3,42.5,4.6,3.8,2.2,0,0,0.6,0,0,0,0,0,0,0,0,3.6,-10.7,2.4,3.8,0.3,0,0,0.6,0,0,0,0,0,0,0,0,Lab,Con,42.7,53.2,2.2,1.9,NA,NA,0,NA,NA,NA,NA,NA,NA,35.7,41.6,3.2,2.8,NA,NA,16.7,NA,57.5,15.7,20.5,24.2,15.1,3.8,30,11.3,7.9,0.2,32.9,85.8,4.7,1.2,0.7,0.2,0.7,1.4,4.4,0.4,0.5,60.8,0.3,0.5,0.1,2.3,0.4,28.5,0.1,0,9.6,7.6,14.2,4.5,5,2.6,3.8,1.4,4.5,12.1,18.6
E14000566,"Birmingham, Perry Barr",ENG,WM,Lab,Lab,Lab,Lab,hold,Con,41.6,36.3,11277,26594,1901,1382,845,0,0,0,0,0,0,0,0,0,0,148,58.5,63,59,59,63.1,26.8,26.8,63.1,4.5,3.3,2,0,0,0,0,0,0,0,0,0,0,0.4,0.3,-5,2.1,3.3,0.7,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,26.5,68.1,2.4,1.3,NA,NA,0,NA,NA,NA,NA,NA,1.6,21.5,57.4,4.8,3.2,NA,NA,12.2,0.8,54.2,19.5,21.2,20.5,12.3,8.2,29,12.3,13.5,0.8,34.5,39.7,4.1,16,12.1,6.3,0.8,3.7,15.2,0.3,1.8,41.7,0.6,4.2,0.1,22.7,10.1,12.7,0.1,0,10.9,5.7,17.1,6.8,6.1,2.6,4.2,1.5,4.3,10.5,13.3
E14000567,"Birmingham, Selly Oak",ENG,WM,Lab,Lab,Lab,Lab,hold,Con,31,25.1,15300,27714,3169,1436,1848,0,0,0,0,0,0,0,0,0,0,0,59.8,65.9,60.3,62.3,56,30.9,30.9,56,6.4,2.9,3.7,0,0,0,0,0,0,0,0,0,0,0,-1,-6.9,3,2.9,1.9,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,31.9,62.9,3.4,1.8,NA,NA,0,NA,NA,NA,NA,NA,NA,29,47.7,5.6,5.1,NA,NA,12.7,NA,43.6,25.7,19.2,21.1,13.7,6,22.7,19.5,22.2,4.9,28.4,77.6,4.4,3.9,4.2,0.8,1.6,2,4.5,0.5,0.7,53.6,0.5,1.8,0.6,7.3,1.5,27.6,0.1,0,7.7,6.2,13.8,3.9,5.7,3.3,3.7,1.5,5.8,16,16.6
E14000568,"Birmingham, Yardley",ENG,WM,LDem,Lab,Lab,Lab,hold,Con,37.3,25,12720,23379,3754,2246,579,0,0,0,0,0,0,0,0,0,0,0,57.1,61.3,57,56.5,54.8,29.8,29.8,54.8,8.8,5.3,1.4,0,0,0,0,0,0,0,0,0,0,0,10,-2.3,-9.1,5.3,0.8,0,0,-4.3,0,0,0,0,0,0,0,0,Lab,Con,19.8,57.1,17.9,0.6,NA,NA,4.3,NA,NA,NA,NA,NA,0.2,14,41.6,25.6,1.7,NA,NA,16.1,1,61.3,16.8,20.9,21.8,13.9,7.5,33.4,9.2,8.6,0.1,36.5,65.6,4.1,3.9,13.9,3.2,0.4,2.3,5.3,0.8,0.5,51,0.2,1.4,0.1,20.6,2,18.1,0.1,0,11.1,7.5,17,7.1,6.5,2.8,3.8,1.3,3.9,9.6,13.3
E14000569,Bishop Auckland,ENG,NE,Lab,Lab,Lab,Con,gain,Lab,1.2,17.8,24067,16105,2133,2500,0,0,0,0,0,0,0,0,0,0,0,0,65.7,64,59.6,60.2,53.7,35.9,53.7,35.9,4.8,5.6,0,0,0,0,0,0,0,0,0,0,0,0,6.8,-12.2,2.1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,46.9,48.1,2.7,NA,NA,NA,0,NA,NA,NA,NA,NA,2.3,32.5,41.4,4.4,3.9,NA,NA,17.8,NA,60.6,13.5,18.1,29.6,19.1,2.3,30,9.7,5.6,0.2,30.2,98.8,0.5,0.2,0.1,0,0.1,0.1,0.1,0,0.1,74.5,0.2,0.1,0,0.2,0.1,18.6,2.3,0.4,14.8,9.6,15.1,4.2,5.5,1.7,1.7,1.1,3.8,9.4,14.1
E14000570,Blackburn,ENG,NW,Lab,Lab,Lab,Lab,hold,Con,42.9,40.9,10736,29040,1130,2770,741,0,0,0,0,0,0,0,0,319,0,0,62.8,67.2,60.1,62.9,64.9,24,24,64.9,2.5,6.2,1.7,0,0,0,0,0,0,0,0,0.7,0,0,-2.9,-4.9,1,6.2,1.7,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,26.9,69.8,1.5,NA,NA,NA,0,NA,NA,NA,NA,NA,1.8,27.3,56.3,2.2,NA,NA,NA,14.3,NA,56.4,17.2,20.9,21.8,12.4,4.9,30.8,10.1,9.5,0.1,34.9,59.3,1.4,18.2,16,1.4,0.5,1.4,0.8,0.5,0.5,45.8,0.2,0.5,0,36.3,0.1,11.5,0.1,0,15.4,5.7,19.2,4.7,5.2,2.9,1.8,1.1,3.9,10.3,14.8
E14000571,Blackley and Broughton,ENG,NW,Lab,Lab,Lab,Lab,hold,Con,48.8,37.3,9485,23887,1590,2736,920,0,0,0,0,0,0,0,0,0,0,0,52.6,56,51.6,49.2,61.9,24.6,24.6,61.9,4.1,7.1,2.4,0,0,0,0,0,0,0,0,0,0,0,3,-8.5,2.3,7.1,1.2,0,0,-4.5,0,0,0,0,0,0,0,0,Lab,Con,21.6,70.4,1.8,1.2,NA,NA,4.5,NA,NA,NA,NA,NA,0.4,15,61.9,2.4,4.2,NA,NA,16.5,NA,51.3,19.9,22.1,19.8,11.1,13.1,31.8,13.6,11.4,0.5,39.2,68,3.7,1.7,10.2,0.2,1.9,3,8.3,1.6,1.3,50.4,0.6,0.7,7.2,16.7,0.5,16.6,0,0,6.3,5.8,17.8,6,8.6,2.8,4.1,1.8,5.2,10.3,13.9
E14000572,Blackpool North and Cleveleys,ENG,NW,Con,Con,Con,Con,hold,Lab,4.9,22.2,22364,13768,1494,0,735,0,0,0,0,0,0,0,0,443,0,0,60.9,64.1,63.1,61.6,57.6,35.5,57.6,35.5,3.9,0,1.9,0,0,0,0,0,0,0,0,1.1,0,0,8.2,-9,2.1,0,1,0,0,-3.4,0,0,0,0,0,0,0,0,Con,Lab,49.4,44.5,1.8,0.9,NA,NA,3.4,NA,NA,NA,NA,NA,NA,44.4,36,2.4,2.3,NA,NA,14.8,0.1,66.9,12.9,18.4,27.1,22.1,4.2,29.7,7.9,6.4,0.1,33.5,97.3,1,0.4,0.1,0.1,0.3,0.5,0.2,0.1,0.1,69.2,0.3,0.2,0.2,0.5,0,22.7,0.2,0.1,7.5,7.8,15.5,4.6,9.8,2.2,2.6,1,3.6,7.8,14.6
E14000573,Blackpool South,ENG,NW,Lab,Lab,Lab,Con,gain,Lab,7.2,11.3,16247,12557,1008,2009,563,0,0,0,0,0,0,0,0,368,0,0,56.8,59.8,56.5,55.8,49.6,38.3,49.6,38.3,3.1,6.1,1.7,0,0,0,0,0,0,0,0,1.1,0,0,6.5,-12,1.3,6.1,0.7,0,0,-3.8,0,0,0,0,0,0,0,0,Lab,Con,43.1,50.3,1.8,1,NA,NA,3.8,NA,NA,NA,NA,NA,NA,33.8,41.8,2.3,2.6,NA,NA,17.3,2.2,67.8,15.2,18.9,27.3,18.1,5.8,32,6.4,6.7,0.1,37,96.6,1.3,0.4,0.2,0.2,0.4,0.5,0.2,0.1,0.1,67,0.3,0.3,0.2,0.8,0,24.8,0.1,0.1,8.4,7.1,16.8,4.8,13,2.1,3,1,3.1,6.1,14.8
