"","ONS.ID","Constituency","Nation","Region","2010.winner.winner","2015.winner.winner","2017.winner.winner","2019.winner.winner","Result.","Runner.up","Majority.2017","Majority.simple","X","Con.2019","Lab.2019","LDem.2019","Brex.2019","Grn.2019","SNP.2019","PC.2019","UKIP.2019","DUP.2019","SF.2019","SDLP.2019","UUP.2019","Alli.2019","Ind.2019","Oth...Ind","Oth...Ind.1","X.1","Turnout.2019","Turnout.2017","Turnout.2015","Turnout.2010","X.2","Winner.pct.2019","Runner.up.pct.2019","X.3","Con.pct.2019.pct.2019","Lab.pct.2019.pct.2019","LDem.pct.2019.pct.2019","Brex.pct.2019.pct.2019","Grn.pct.2019.pct.2019","SNP.pct.2019.pct.2019","PC.pct.2019.pct.2019","UKIP.pct.2019.pct.2019","DUP.pct.2019.pct.2019","SF.pct.2019.pct.2019","SDLP.pct.2019.pct.2019","UUP.pct.2019.pct.2019","Alli.pct.2019.pct.2019","Ind.pct.2019","Oth...Ind.2","Oth...Ind.3","X.4","Con.pct.change.29.pct.change.2019","Lab.pct.change.29.pct.change.2019","LDem.pct.change.29.pct.change.2019","Brex.pct.change.29.pct.change.2019","Grn.pct.change.29.pct.change.2019","SNP.pct.change.29.pct.change.2019","PC.pct.change.29.pct.change.2019","UKIP.pct.change.29.pct.change.2019","DUP.pct.change.29.pct.change.2019","SF.pct.change.29.pct.change.2019","SDLP.pct.change.29.pct.change.2019","UUP.pct.change.29.pct.change.2019","Alli.pct.change.29.pct.change.2019","Ind.pct.change.2019","Oth...Ind.4","Oth...Ind.5","X.5","1st.place.2017","2nd.place.2017","Con.2017","Lab.2017","LDem.2017","Grn.2017","SNP.2017","PC.2017","UKIP.2017","DUP.2017","SF.2017","SDLP.2017","UUP.2017","Alli.2017","Oth.2017","Con.2015","Lab.2015","LDem.2015","Grn.2015","SNP.2015","PC.2015","UKIP.2015","Oth.2015","leave.vote.pct.2016","pct.18.29","pct.30.44 ","pct.45.64 ","pct.65plus ","born.in.EU.pct ","no.qualifications.pct ","with.degree.pct ","fulltime.students.pct ","student.households.pct ","pct.hhs.2plus.deprivational.indicators ","White.pct ","Mixed.pct ","Indian.pct ","Pakistani.pct ","Bangladeshi.pct ","Chinese.pct ","Other Asian.pct ","Black.pct ","Arab.pct ","Other.pct ","Christian.pct ","Buddhist.pct ","Hindu.pct ","Jewish.pct ","Muslim.pct ","Sikh.pct ","No.religion.pct ","pct.agriculture ","pct.mining ","pct.manufacturing","pct.construction ","pct.wholesale ","pct.transport ","pct.accommodation ","pct.communication ","pct.finance ","pct.real.estate ","pct.professionals ","pct.education ","pct.social work"
"198","S14000021","East Renfrewshire","SCO","SCO","Lab","SNP","Con","SNP","gain","Con",8.8,9.8,NA,"19,451","6,855","4,174","","","24,877","","","","","","","","","","",NA,"76.6",76.7,81.1,77.3,NA,44.9,35.1,NA,35.1,12.4,7.5,0,0,44.9,0,0,0,0,0,0,0,0,0,0,NA,-4.9,-14.3,5.4,0,0,13.7,0,0,0,0,0,0,0,0,0,0,NA,"Con","SNP",40,26.7,2.1,NA,31.2,NA,NA,NA,NA,NA,NA,NA,NA,22,34,1.9,NA,40.6,NA,1.6,NA,25.7,12,18,29.4,18,2.2,19.2,NA,9.6,0,NA,94.1,0,1.2,3.1,0,0.5,0.3,NA,0.1,0.1,59.8,0.2,0.4,2.6,3.3,0.6,26.5,0.5,0.2,6.1,6.6,15.6,4,4.8,3.5,5.8,1.8,7.1,11.7,15.2
"199","E14000681","East Surrey","ENG","SE","Con","Con","Con","Con","hold","LDem",40.4,40.3,NA,"35,624","8,247","11,584","","2,340","","","","","","","","","1,374","","521",NA,"71.8",72.2,70.4,71.1,NA,59.7,19.4,NA,59.7,13.8,19.4,0,3.9,0,0,0,0,0,0,0,0,2.3,0,0.9,NA,0.1,-5.4,8.9,0,2,0,0,-3.8,0,0,0,0,0,0,0,0,NA,"Con","Lab",59.6,19.2,10.5,1.9,NA,NA,3.8,NA,NA,NA,NA,NA,5,57.4,11.8,9.2,3.8,NA,NA,17,0.6,54.2,12.1,20.1,28,17.8,5.9,17.2,18.5,6.2,0,15.8,93.5,2.1,0.9,0.3,0.2,0.6,1,1.1,0.1,0.3,63.9,0.4,0.7,0.1,1,0.1,26,0.5,0.1,4.7,9.3,14,6.3,4.1,4.8,7.9,1.7,8.7,9.2,11.2
"200","E14000682","East Worthing and Shoreham","ENG","SE","Con","Con","Con","Con","hold","Lab",9.6,14,NA,"27,104","19,663","4,127","","2,006","","","","","","","","","255","","",NA,"70.7",70.3,67.2,65.4,NA,51,37,NA,51,37,7.8,0,3.8,0,0,0,0,0,0,0,0,0.5,0,0,NA,2.1,-2.3,3.1,0,1.4,0,0,-2.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",48.9,39.3,4.7,2.4,NA,NA,2.7,NA,NA,NA,NA,NA,1.9,49.5,19.5,6.7,5.2,NA,NA,16.6,2.5,53.7,12.3,20.1,26.6,20.2,5.1,23.6,12.3,6,0.1,24.1,95,1.6,0.5,0.1,0.5,0.4,0.9,0.6,0.2,0.2,58.1,0.5,0.3,0.3,1.1,0.1,31.3,0.2,0.1,8.5,9.1,16.3,4.7,4.1,3.2,5.5,1.5,5.3,8.9,15.3
"201","E14000683","East Yorkshire","ENG","YH","Con","Con","Con","Con","hold","Lab",27.8,43.2,NA,"33,988","11,201","4,219","","1,675","","","","","","","","","1,686","","",NA,"65.3",66.6,61.7,63.8,NA,64.4,21.2,NA,64.4,21.2,8,0,3.2,0,0,0,0,0,0,0,0,3.2,0,0,NA,6.1,-9.3,4,0,1.5,0,0,-3.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",58.3,30.5,4,1.7,NA,NA,3.7,NA,NA,NA,NA,NA,1.9,50.6,20.7,5.9,3.5,NA,NA,17.9,1.4,63.3,10.8,17.2,29.9,23.5,3.4,26.9,11.3,5.6,0,24.7,98.5,0.6,0.2,0.1,0,0.2,0.2,0.2,0.1,0,68.7,0.2,0.1,0.1,0.2,0,23,4.4,0.2,10.5,8.2,17.1,4.2,6.6,1.8,2,1.2,4.7,10.1,12.8
"202","E14000684","Eastbourne","ENG","SE","LDem","Con","LDem","Con","gain","LDem",2.8,21.6,NA,"26,951","3,848","22,620","1,530","","","","","","","","","","185","","",NA,"69.5",72.9,67.6,67,NA,48.9,41,NA,48.9,7,41,2.8,0,0,0,0,0,0,0,0,0,0.3,0,0,NA,4.8,-1.1,-5.9,2.8,-0.9,0,0,0,0,0,0,0,0,0,0,0,NA,"LDem","Con",44.1,8.1,46.9,0.9,NA,NA,0,NA,NA,NA,NA,NA,NA,39.6,7.8,38.2,2.6,NA,NA,11.6,0.3,57.6,14.3,18.1,25.3,23.1,10.2,23.4,12.7,8.6,0.6,25.9,94.3,1.7,0.7,0.1,0.3,0.6,1.1,0.7,0.2,0.3,60.1,0.5,0.4,0.2,1.4,0,28.8,0.2,0,5.4,8.3,18.2,4.3,7.2,2.1,3.2,1.5,4.6,10.8,18.4
"203","E14000685","Eastleigh","ENG","SE","LDem","Con","Con","Con","hold","LDem",24.7,26.5,NA,"32,690","7,559","17,083","","1,639","","","","","","","","","","","",NA,"70.3",70.5,69.7,69.3,NA,55.4,29,NA,55.4,12.8,29,0,2.8,0,0,0,0,0,0,0,0,0,0,0,NA,5,-7.2,3.3,0,1.5,0,0,-2.6,0,0,0,0,0,0,0,0,NA,"Con","LD",50.4,20,25.7,1.3,NA,NA,2.6,NA,NA,NA,NA,NA,NA,42.3,12.9,25.8,2.7,NA,NA,15.8,0.4,54,14.4,21.1,27.2,15.6,4.8,18.5,14.3,5.8,0,18.6,95.1,1.4,1.4,0.1,0.2,0.4,0.5,0.5,0.1,0.2,61.6,0.3,0.6,0.1,0.7,0.5,29,0.3,0.1,9.1,9.1,16.6,6,4.4,4.2,4.9,1.3,6.2,9.2,11.7
"204","E14000686","Eddisbury","ENG","NW","Con","Con","Con","Con","hold","Lab",23.3,34.8,NA,"30,095","11,652","9,582","","1,191","","","451","","","","","","","","",NA,"71.9",73,69,69.5,NA,56.8,22,NA,56.8,22,18.1,0,2.2,0,0,0.9,0,0,0,0,0,0,0,0,NA,-0.1,-11.6,12.6,0,0.7,0,0,-1.3,0,0,0,0,0,0,0,0,NA,"Con","Lab",56.9,33.6,5.5,1.5,NA,NA,2.2,NA,NA,NA,NA,NA,0.3,51,23.6,9.1,3.4,NA,NA,12.2,0.6,52.2,11.4,18.3,29.6,19.8,2.6,21.7,17.9,6.4,0,21,98.5,0.7,0.2,0.1,0.1,0.2,0.2,0.1,0,0,72.6,0.2,0.1,0.1,0.3,0,19.9,3.9,0.4,12.1,6.9,16.6,4.3,5.2,3.1,4.1,1.6,7.1,9.4,10.6
"205","S14000022","Edinburgh East","SCO","SCO","Lab","SNP","SNP","SNP","hold","Lab",7.8,21.8,NA,"6,549","12,748","3,289","","2,064","23,165","","","","","","","","","","",NA,"68.9",66,71.2,65.4,NA,48.4,26.7,NA,13.7,26.7,6.9,0,4.3,48.4,0,0,0,0,0,0,0,0,0,0,NA,-4.9,-8,2.7,0,4.3,5.9,0,0,0,0,0,0,0,0,0,0,NA,"SNP","Lab",18.6,34.7,4.2,NA,42.5,NA,NA,NA,NA,NA,NA,NA,NA,9.9,29.9,2.8,6,49.2,NA,1.9,0.2,30.5,29.3,21.3,21.6,13.2,16.2,19.8,NA,23.1,4.9,NA,90.3,0,1.4,1.7,0.3,2.2,1.3,NA,0.5,0.3,40.8,0.7,0.7,0.2,3.2,0.3,46.2,0.3,0.2,3,5,13,4.2,10.4,3.6,8.5,1.3,7.2,10.1,14.3
"206","S14000023","Edinburgh North and Leith","SCO","SCO","Lab","SNP","SNP","SNP","hold","Lab",2.8,23,NA,"11,000","13,117","6,635","558","1,971","25,925","","","","","","","","","","138",NA,"73",71.2,71.6,68.4,NA,43.7,22.1,NA,18.5,22.1,11.2,0.9,3.3,43.7,0,0,0,0,0,0,0,0,0,0.2,NA,-8.7,-9.1,6.6,0.9,0.2,9.7,0,0,0,0,0,0,0,0,0,0,NA,"SNP","Lab",27.2,31.2,4.6,3.1,34,NA,0,NA,NA,NA,NA,NA,NA,16.2,31.3,4.5,5.4,40.9,NA,1.5,0.2,19.4,24,27.3,21.7,11.8,17.3,14.5,NA,11.5,1.9,NA,91.4,0,1.7,1.2,0.3,1.4,1,NA,0.4,0.2,40.5,0.5,1.1,0.2,2.5,0.3,47.1,0.4,0.3,3.4,3.7,10.6,2.8,9.5,4.9,11.4,1.6,10.6,9.3,13.2
"207","S14000024","Edinburgh South","SCO","SCO","Lab","Lab","Lab","Lab","hold","SNP",32.4,22.3,NA,"8,161","23,745","3,819","","1,357","12,650","","","","","","","","","","",NA,"75.1",74.1,74.9,73.8,NA,47.7,25.4,NA,16.4,47.7,7.7,0,2.7,25.4,0,0,0,0,0,0,0,0,0,0,NA,-3.3,-7.2,4.8,0,2.7,2.9,0,0,0,0,0,0,0,0,0,0,NA,"Lab","SNP",19.7,54.9,2.9,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,17.5,39.1,3.7,4.2,33.8,NA,1.2,0.4,23.6,22.3,19,24.8,15.4,10.6,14.7,NA,19.7,5.4,NA,91.3,0,1.2,1.4,0.2,2.2,1.1,NA,0.7,0.2,42.8,0.5,0.5,0.3,2.8,0.2,45.1,0.3,0.3,3,4.6,10.6,3,7,3.7,9.8,1.3,9.9,14.2,15.9
"208","S14000025","Edinburgh South West","SCO","SCO","Lab","SNP","SNP","SNP","hold","Con",2.2,39.7,NA,"12,848","7,478","4,971","625","1,265","24,830","","","","","","","","","","114",NA,"70.9",69.4,71.5,68.5,NA,47.6,24.6,NA,24.6,14.3,9.5,1.2,2.4,47.6,0,0,0,0,0,0,0,0,0,0.2,NA,-8.8,-12.5,5.2,1.2,2.4,12,0,0,0,0,0,0,0,0,0,0,NA,"SNP","Con",33.4,26.8,4.3,NA,35.6,NA,0,NA,NA,NA,NA,NA,NA,20.2,27.2,3.7,3.8,43,NA,2.1,NA,26.9,23.8,22,23.5,13.5,12.3,17.7,NA,15.6,2.6,NA,91,0,1.5,1,0.3,1.9,0.8,NA,0.8,0.3,43.9,0.6,1.2,0.1,2.8,0.1,44.4,0.3,0.2,3.5,4.9,12.5,4.2,7.6,3.8,11.7,1.3,7.6,10.5,13.3
"209","S14000026","Edinburgh West","SCO","SCO","LDem","SNP","LDem","LDem","hold","SNP",5.7,6.9,NA,"9,283","4,460","21,766","","1,027","17,997","","","","","","","","","","",NA,"75.2",73.8,76.5,71.3,NA,39.9,33,NA,17,8.2,39.9,0,1.9,33,0,0,0,0,0,0,0,0,0,0,NA,-4.9,-6.7,5.6,0,1.9,4.4,0,0,0,0,0,0,0,0,0,0,NA,"LDem","SNP",21.9,14.9,34.3,NA,28.6,NA,NA,NA,NA,NA,NA,NA,0.3,12.3,11.7,33.1,2.1,39,NA,1.9,NA,29,13.1,19.9,27.9,18.6,6.9,19.3,NA,7.7,0.4,NA,94.9,0,1,0.9,0.3,0.9,0.5,NA,0.2,0.1,49.2,0.2,0.6,0.1,1.7,0.1,40.9,0.4,0.3,4.6,5.8,12.2,4.8,5.9,3.6,13.5,1.4,7.4,8.8,13.2
"210","E14000687","Edmonton","ENG","LDN","Lab","Lab","Lab","Lab","hold","Con",48.4,18,NA,"10,202","26,217","2,145","840","862","","","","","","","","","75","","",NA,"61.5",66.4,62.6,63.2,NA,65,25.3,NA,25.3,65,5.3,2.1,2.1,0,0,0,0,0,0,0,0,0.2,0,0,NA,2.2,-6.5,3.3,2.1,0.7,0,0,-2,0,0,0,0,0,0,0,0,NA,"Lab","Con",23.1,71.5,2,1.4,NA,NA,2,NA,NA,NA,NA,NA,NA,24.1,61.4,2.2,3.3,NA,NA,8.1,0.9,48.2,18.2,22,21.3,10.4,21.1,27.3,14.6,12.7,0.1,36.6,47.3,5.9,3.2,0.9,3.1,0.6,5.1,27.3,0.8,5.8,51.1,0.5,3.8,0.3,24.5,0.3,11.5,0.1,0,3.9,7.2,18.3,6.6,7.1,3.4,4,2.2,5.1,10.1,14.1
"211","E14000688","Ellesmere Port and Neston","ENG","NW","Lab","Lab","Lab","Lab","hold","Con",22.4,7.3,NA,"17,237","26,001","2,406","2,138","964","","","","","","","","","","","",NA,"69.3",74.2,68.6,70.1,NA,53.3,35.4,NA,35.4,53.3,4.9,4.4,2,0,0,0,0,0,0,0,0,0,0,0,NA,-1.4,-5.9,3.1,4.4,1.3,0,0,-1.6,0,0,0,0,0,0,0,0,NA,"Lab","Con",36.8,59.2,1.8,0.7,NA,NA,1.6,NA,NA,NA,NA,NA,NA,34.3,47.8,3.3,2.1,NA,NA,12,0.5,57.8,13.6,19,28.5,18.6,3.7,22.9,12.5,6.6,0.2,24.4,97.8,0.9,0.3,0.1,0.1,0.3,0.3,0.2,0,0.1,72.2,0.2,0.1,0,0.4,0,20.6,0.5,0.3,13.5,7,18.4,4.1,5.6,2.3,4,1.1,5.9,8.6,13
"212","E14000689","Elmet and Rothwell","ENG","YH","Con","Con","Con","Con","hold","Lab",16.4,29.8,NA,"33,726","16,373","5,155","","1,775","","","","","","","","","","","1,196",NA,"71.9",74.2,73,71.8,NA,57.9,28.1,NA,57.9,28.1,8.9,0,3,0,0,0,0,0,0,0,0,0,0,2.1,NA,3.6,-9.8,4.5,0,1.3,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",54.3,37.9,4.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,1.8,48.4,33.7,4.6,2.2,NA,NA,11.1,NA,56.4,11.3,19.8,27.9,20.6,2.6,22.9,16.3,5.8,0.1,20.4,97.1,1,0.5,0.3,0.1,0.2,0.2,0.4,0,0.2,69.1,0.2,0.2,0.5,0.6,0.4,22.2,0.6,0.2,9.5,8.5,16,3.8,4.5,3.3,6.4,1.4,7.6,9.4,12.3
"213","E14000690","Eltham","ENG","LDN","Lab","Lab","Lab","Lab","hold","Con",13.6,14.4,NA,"17,353","20,550","2,941","1,523","1,322","","","","","","","","","","","",NA,"68.2",71.6,67.4,67,NA,47,39.7,NA,39.7,47,6.7,3.5,3,0,0,0,0,0,0,0,0,0,0,0,NA,-1.1,-7.4,3.5,3.5,3,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",40.8,54.4,3.2,NA,NA,NA,0,NA,NA,NA,NA,NA,1.6,36.4,42.6,3,3,NA,NA,15,NA,52.8,16.7,22.2,24.5,14.3,11.3,23.5,19.2,10.4,0.4,27.6,76.6,3.9,2.4,0.7,0.5,1.5,2.7,9.9,0.4,1.4,56.6,0.9,2.2,0.2,4.6,1,26.2,0.1,0.1,3.1,9.5,12.7,5.2,5.6,4.7,7.1,2,7.4,11.6,11.4
"214","E14000691","Enfield North","ENG","LDN","Con","Lab","Lab","Lab","hold","Con",21.1,9.4,NA,"16,848","23,340","2,950","797","1,115","","","","","","","","","","","",NA,"66.2",71.3,67.7,67.1,NA,51.8,37.4,NA,37.4,51.8,6.5,1.8,2.5,0,0,0,0,0,0,0,0,0,0,0,NA,0.5,-6.2,4.4,1.8,1.3,0,0,-1.7,0,0,0,0,0,0,0,0,NA,"Lab","Con",36.9,58,2.1,1.2,NA,NA,1.7,NA,NA,NA,NA,NA,NA,41.4,43.7,2.3,2.8,NA,NA,9,0.8,47.9,16.2,22.6,22.6,12.1,14.9,24.3,17.5,9.8,0.1,28.9,67.5,5.6,2.1,0.5,1.1,0.6,3,15.5,0.5,3.7,56.8,0.6,2,0.8,13.5,0.2,18,0.1,0,4.3,8.5,16.2,5.8,5.1,4.4,5,2.2,6.4,11.5,12.7
"215","E14000692","Enfield, Southgate","ENG","LDN","Con","Con","Lab","Lab","hold","Con",9,9.1,NA,"18,473","22,923","4,344","494","1,042","","","","","","","","","","","",NA,"72.7",74.1,70.5,69.2,NA,48.5,39.1,NA,39.1,48.5,9.2,1,2.2,0,0,0,0,0,0,0,0,0,0,0,NA,-3.6,-3.2,5.2,1,0.6,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",42.7,51.7,4,1.6,NA,NA,0,NA,NA,NA,NA,NA,NA,49.4,39,3.3,3.7,NA,NA,4.6,NA,37.4,17.8,22.8,23.9,15.1,29,17.2,28.8,10.5,0.6,22.7,70,5,6,1.1,1,1.3,3.7,7.3,0.5,4,53,0.8,4.6,3.3,11.1,0.5,17.6,0.1,0.1,3.4,7.4,13.9,3.8,5.9,6,6.7,2.8,10.5,11.8,10.3
"216","E14000693","Epping Forest","ENG","EAST","Con","Con","Con","Con","hold","Lab",36,44.1,NA,"32,364","10,191","5,387","","1,975","","","","","","","","","","181","170",NA,"67.7",67.9,67.1,64.5,NA,64.4,20.3,NA,64.4,20.3,10.7,0,3.9,0,0,0,0,0,0,0,0,0,0.4,0.3,NA,2.4,-5.7,5,0,1.5,0,0,-3.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",62,26,5.7,2.4,NA,NA,3.7,NA,NA,NA,NA,NA,0.2,54.8,16.1,7,3.6,NA,NA,18.3,0.2,61.1,13.3,21.2,26.8,17.4,6.6,23.5,16.6,6.9,0.2,21.9,88.7,2.4,3,1,0.3,0.6,1.1,2.3,0.1,0.6,60.1,0.4,1.8,3.8,2.3,1.2,22.6,0.3,0,5.1,10.4,14.5,5.3,3.5,4.2,9.1,2.3,8.4,9.9,10.1
"217","E14000694","Epsom and Ewell","ENG","SE","Con","Con","Con","Con","hold","LDem",34.6,30.1,NA,"31,819","10,226","13,946","","2,047","","","","","","","","","1,413","","",NA,"73.3",74.1,72.7,70.4,NA,53.5,23.5,NA,53.5,17.2,23.5,0,3.4,0,0,0,0,0,0,0,0,2.4,0,0,NA,-6.1,-7.8,11,0,0.5,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",59.6,25,12.5,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3,15.5,8.8,3.7,NA,NA,12.5,1.3,48,12.3,20.4,27.4,17.9,7.9,15.8,23.4,8,0.4,15.2,87.9,2.4,2.2,0.7,0.4,1,3,1.3,0.6,0.6,62.6,0.5,2.2,0.3,2.5,0.2,24.1,0.1,0.3,3.9,8.4,13.5,4.1,3.4,6,7.1,1.8,10.7,10.2,13
"218","E14000695","Erewash","ENG","EM","Con","Con","Con","Con","hold","Lab",9.1,21.7,NA,"27,560","16,954","2,487","","1,115","","","","","","","","","388","188","122",NA,"67.3",68.2,67.2,68.4,NA,56.5,34.7,NA,56.5,34.7,5.1,0,2.3,0,0,0,0,0,0,0,0,0.8,0.4,0.2,NA,4.4,-8.3,2.6,0,0.9,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",52.1,43,2.5,1.4,NA,NA,NA,NA,NA,NA,NA,NA,1,42.7,35.3,3.4,2.5,NA,NA,16.1,NA,63.3,14.7,20.9,26.5,17.2,3.4,26.9,10,5.9,0,26.7,96.8,1.2,0.8,0.1,0,0.2,0.2,0.5,0,0.1,55.9,0.2,0.4,0,0.3,0.3,35.6,0.2,0.1,16.6,8.8,18.4,6.4,4.6,2.6,2.1,1.1,4.5,9.1,11
"219","E14000696","Erith and Thamesmead","ENG","LDN","Lab","Lab","Lab","Lab","hold","Con",22.5,18.5,NA,"16,124","19,882","1,984","2,246","876","","","","","","","","","","","272",NA,"63.3",63.8,61.1,60.8,NA,48,39,NA,39,48,4.8,5.4,2.1,0,0,0,0,0,0,0,0,0,0,0.7,NA,4,-9.5,3.1,5.4,1,0,0,-3.9,0,0,0,0,0,0,0,0,NA,"Lab","Con",35,57.5,1.7,1.1,NA,NA,3.9,NA,NA,NA,NA,NA,0.7,27.4,49.8,2.3,2.2,NA,NA,17.3,1,54.3,17.2,23.7,21.9,9.9,11.2,22.4,16.3,11.4,0.3,29.3,57.8,4.1,3.9,0.9,0.5,1.3,4.4,25.7,0.2,1.1,58.8,1.3,3.2,0.1,5.6,2.8,21.2,0.1,0.1,4.3,9,14.9,7.1,6.1,3.5,4.5,1.9,5.3,8.6,13.7
"220","E14000697","Esher and Walton","ENG","SE","Con","Con","Con","Con","hold","LDem",38.9,4.4,NA,"31,132","2,838","28,389","","","","","","","","","","","347","","326",NA,"77.7",73.9,71.3,72.4,NA,49.4,45,NA,49.4,4.5,45,0,0,0,0,0,0,0,0,0,0,0.6,0,0.5,NA,-9.2,-15.2,27.7,0,-1.8,0,0,-1.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",58.6,19.7,17.3,1.8,NA,NA,1.7,NA,NA,NA,NA,NA,0.9,62.9,12.7,9.4,4.1,NA,NA,9.7,1.1,41.6,10.5,22.2,27,16.5,10.4,13.9,31.4,6.7,0.1,14.2,90.5,2.5,1.9,0.4,0.4,0.9,1.8,0.8,0.4,0.5,64,0.5,1.3,0.6,1.8,0.4,23.6,0.2,0.4,4.9,6.1,12.7,4.2,3.7,8.2,7.5,2.1,13.3,10,9
"221","E14000698","Exeter","ENG","SW","Lab","Lab","Lab","Lab","hold","Con",29.1,16.4,NA,"19,479","29,882","","1,428","4,838","","","259","","","","","","306","","",NA,"68.5",71.7,70.2,67.7,NA,53.2,34.7,NA,34.7,53.2,0,2.5,8.6,0,0,0.5,0,0,0,0,0,0.5,0,0,NA,1.8,-8.8,-2.8,2.5,6.7,0,0,0.5,0,0,0,0,0,0,0,0,NA,"Lab","Con",32.9,62,2.8,1.9,NA,NA,0,NA,NA,NA,NA,NA,0.5,33.1,46.4,4.3,6.5,NA,NA,9.4,0.4,44.7,26,19.4,22,15,8,18.5,19.4,19.5,3.2,23.6,92.7,1.7,0.9,0.1,0.2,1.8,1.2,0.6,0.6,0.3,52.9,0.6,0.3,0.1,1.7,0.1,35.5,0.4,0.1,4.8,6.9,17,4.8,7.3,3,2.4,1.5,6.4,12.1,15.2
"222","S14000028","Falkirk","SCO","SCO","Lab","SNP","SNP","SNP","hold","Con",9.1,26.8,NA,"14,403","6,243","3,990","","1,885","29,351","","","","","","","","","","",NA,"66.1",65.4,72.4,62,NA,52.5,25.8,NA,25.8,11.2,7.1,0,3.4,52.5,0,0,0,0,0,0,0,0,0,0,NA,-0.4,-18.6,5,0,1.7,13.6,0,-1.3,0,0,0,0,0,0,0,0,NA,"SNP","Lab",26.2,29.8,2.1,1.7,38.9,NA,1.3,NA,NA,NA,NA,NA,NA,12.1,25.1,2,NA,57.7,NA,3,NA,42,13.7,21.8,27.8,16.1,2.9,26.4,NA,5.9,0,NA,97.9,0,0.3,0.8,0,0.2,0.2,NA,0.1,0.1,53.8,0.1,0.1,0,1,0.1,38,1,0.6,10.5,9.1,16.6,5.1,4.6,2.1,5.3,0.8,3.4,6.7,14.5
"223","E14000699","Fareham","ENG","SE","Con","Con","Con","Con","hold","Lab",37.8,45.6,NA,"36,459","10,373","8,006","","2,412","","","","","","","","","","","",NA,"73.1",72.3,70.8,71.6,NA,63.7,18.1,NA,63.7,18.1,14,0,4.2,0,0,0,0,0,0,0,0,0,0,0,NA,0.7,-7.1,7.2,0,1.9,0,0,-2.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",63,25.2,6.8,2.3,NA,NA,2.7,NA,NA,NA,NA,NA,NA,56.1,14.3,8.8,3.9,NA,NA,15.4,1.5,55.4,12.6,19.5,28.2,19.4,4.3,17.4,15.1,6.4,0.1,16.4,96.6,1.3,0.6,0.1,0.1,0.5,0.3,0.4,0.1,0.1,63.1,0.2,0.3,0.1,0.5,0.1,28,0.3,0.1,10,8,14.9,5.3,4.2,4.5,4.4,1.2,6.2,9.6,11.1
"224","E14000700","Faversham and Mid Kent","ENG","SE","Con","Con","Con","Con","hold","Lab",35,43.6,NA,"31,864","9,888","6,170","","2,103","","","","","","","","","369","","",NA,"68.7",74.9,65.9,67.8,NA,63.2,19.6,NA,63.2,19.6,12.2,0,4.2,0,0,0,0,0,0,0,0,0.7,0,0,NA,2.1,-6.5,5.7,0,1.3,0,0,-3.4,0,0,0,0,0,0,0,0,NA,"Con","Lab",61.1,26.1,6.5,2.9,NA,NA,3.4,NA,NA,NA,NA,NA,NA,54.4,16.2,6.6,3.9,NA,NA,18,1,58.2,12.4,19.2,28,18,5.1,22.9,14.2,5.8,0,21.5,96.6,1.2,0.4,0.1,0.1,0.2,0.6,0.6,0.1,0.1,64.1,0.3,0.3,0.1,0.7,0.1,27,2,0.1,6.9,11.2,16.3,5.1,4.6,3,4.4,1.3,6.4,10.1,11
"225","E14000701","Feltham and Heston","ENG","LDN","Lab","Lab","Lab","Lab","hold","Con",29.4,59.3,NA,"17,017","24,876","3,127","1,658","1,133","","","","","","","","","","","",NA,"59.1",64.9,60,59.9,NA,52,35.6,NA,35.6,52,6.5,3.5,2.4,0,0,0,0,0,0,0,0,0,0,0,NA,3.8,-9.2,3.9,3.5,0.9,0,0,-2.8,0,0,0,0,0,0,0,0,NA,"Lab","Con",31.8,61.2,2.6,1.5,NA,NA,2.8,NA,NA,NA,NA,NA,NA,29.1,52.3,3.2,2.8,NA,NA,12.6,NA,59.4,20.2,23.8,21.2,10.6,16.2,21.1,18.6,11,0.4,31.2,44.9,3.7,22.7,6.7,0.9,0.6,9.9,7.1,1.2,2.4,38.9,1.4,11.3,0.1,15.7,13.1,13.2,0,0.1,4.1,6.2,16.9,16,9.6,5.6,3.6,1.1,4.4,6.3,8.5
